protein	class	lag	features
VO:_VO_0010876	1	l2	-0.11708,-50.29526,-1.47721,-0.00023,-0.00150,-0.00004
VO:_VO_0010876	1	l3	-0.05302,-63.06301,-0.13685,-0.00054,-0.01660,-0.00012
VO:_VO_0010876	1	l4	0.13839,-45.70514,1.00922,-0.00027,-0.00454,-0.00012
VO:_VO_0010876	1	l5	-0.14585,-57.42822,-1.18860,-0.00034,-0.01085,-0.00009
VO:_VO_0010876	1	l6	-0.11071,-67.93234,-0.65511,-0.00031,-0.01323,-0.00019
VO:_VO_0010876	1	l7	0.05667,48.75503,0.64168,0.00016,0.00208,0.00030
VO:_VO_0010876	1	l8	0.00885,-10.96944,0.30553,-0.00020,-0.00534,0.00014
VO:_VO_0010876	1	l9	-0.04698,-14.87185,-0.89817,0.00028,0.00599,-0.00002
VO:_VO_0010877	1	l1	-0.10349,-14.64152,-0.50197,0.00000,0.00801,-0.00033
VO:_VO_0010877	1	l2	0.06861,57.54599,0.49626,0.00064,0.01522,0.00003
VO:_VO_0010877	1	l3	-0.00771,0.77820,-0.31931,0.00017,0.00745,0.00012
VO:_VO_0010877	1	l4	-0.02795,-63.19338,-0.36578,-0.00043,-0.00647,0.00014
VO:_VO_0010877	1	l5	-0.03553,110.63661,0.10223,0.00049,0.01117,0.00002
VO:_VO_0010877	1	l6	-0.00711,-76.15635,0.06208,-0.00072,-0.01078,-0.00007
VO:_VO_0010877	1	l7	0.04441,35.09417,0.10998,0.00047,0.00967,0.00015
VO:_VO_0010877	1	l8	-0.06918,47.82860,0.11149,0.00037,0.00607,-0.00020
VO:_VO_0010877	1	l9	-0.02411,-20.64169,0.08050,-0.00011,-0.00692,-0.00016
VO:_VO_0010878	1	l1	-0.00681,-73.53357,-0.03179,-0.00040,-0.00887,-0.00006
VO:_VO_0010878	1	l2	-0.05235,-12.04313,-0.19627,0.00014,0.00483,0.00012
VO:_VO_0010878	1	l3	0.04753,-31.96663,0.07721,-0.00018,0.00299,0.00011
VO:_VO_0010878	1	l4	-0.00792,-2.25799,0.10697,0.00006,-0.00267,-0.00004
VO:_VO_0010878	1	l5	-0.01177,43.98219,-0.16823,0.00031,0.01312,0.00019
VO:_VO_0010878	1	l6	0.07878,49.81789,0.73523,0.00033,0.00941,0.00006
VO:_VO_0010878	1	l7	0.03953,55.55927,0.78050,0.00022,0.00618,-0.00024
VO:_VO_0010878	1	l8	-0.03573,-102.15865,-0.49442,-0.00048,-0.01328,-0.00003
VO:_VO_0010878	1	l9	0.02303,-15.35001,-0.19396,0.00023,0.00569,-0.00010
VO:_VO_0012359	1	l1	-0.08856,1.13040,-0.25508,0.00001,-0.00413,-0.00003
VO:_VO_0012359	1	l2	-0.00648,-79.77991,-0.30528,-0.00038,-0.00751,0.00024
VO:_VO_0012359	1	l3	-0.09793,30.02282,-0.52492,-0.00006,-0.00253,0.00033
VO:_VO_0012359	1	l4	-0.00655,25.28083,0.03614,0.00007,0.00412,0.00022
VO:_VO_0012359	1	l5	-0.03541,-71.21188,-0.64915,-0.00022,-0.00901,-0.00001
VO:_VO_0012359	1	l6	0.00096,-28.15724,-0.36613,0.00012,-0.00139,-0.00038
VO:_VO_0012359	1	l7	-0.07363,26.51986,-0.30770,-0.00017,-0.00069,0.00052
VO:_VO_0012359	1	l8	-0.00319,-14.23648,0.02303,-0.00026,-0.00558,-0.00002
VO:_VO_0012359	1	l9	-0.01427,-45.97134,-0.44938,-0.00034,-0.00675,-0.00021
VO:_VO_0010879	1	l1	-0.01117,-92.80186,-0.15956,-0.00037,-0.00864,-0.00026
VO:_VO_0010879	1	l2	-0.07302,-37.08474,-0.53797,-0.00026,-0.00316,0.00046
VO:_VO_0010879	1	l3	-0.01384,22.70115,0.08130,0.00007,0.00166,-0.00023
VO:_VO_0010879	1	l4	-0.01321,79.86583,-0.11355,0.00035,0.01156,0.00035
VO:_VO_0010879	1	l5	0.05379,-31.90440,0.32355,-0.00017,-0.00300,0.00042
VO:_VO_0010879	1	l6	-0.00764,80.68681,-0.38291,0.00042,0.01284,0.00022
VO:_VO_0010879	1	l7	-0.04135,-36.77011,-0.32496,-0.00016,-0.00012,-0.00017
VO:_VO_0010879	1	l8	-0.07051,42.64965,-0.33913,0.00010,0.00385,0.00028
VO:_VO_0010879	1	l9	-0.03782,-15.45362,-0.89010,-0.00007,0.00648,0.00007
VO:_VO_0010880	1	l1	-0.01500,-62.23512,-0.43659,-0.00018,-0.00642,-0.00018
VO:_VO_0010880	1	l2	0.05257,-53.15963,-0.25768,-0.00018,0.00124,-0.00029
VO:_VO_0010880	1	l3	-0.01534,-45.23884,-0.15748,-0.00036,-0.00831,0.00038
VO:_VO_0010880	1	l4	0.02826,-13.19148,-0.09235,-0.00002,0.00429,0.00046
VO:_VO_0010880	1	l5	-0.04995,-45.85739,-0.67910,-0.00011,-0.00085,-0.00022
VO:_VO_0010880	1	l6	-0.05835,49.72070,-0.66491,0.00036,0.01321,-0.00001
VO:_VO_0010880	1	l7	-0.06511,11.20023,-0.25189,0.00011,0.00206,-0.00004
VO:_VO_0010880	1	l8	0.06208,44.50217,0.46993,0.00042,0.01180,0.00013
VO:_VO_0010880	1	l9	-0.04775,18.25583,-0.20218,0.00019,0.00217,-0.00004
VO:_VO_0010881	1	l1	-0.12434,24.19642,-1.05682,0.00035,0.00905,-0.00050
VO:_VO_0010881	1	l2	0.04522,-10.06255,-0.05340,-0.00017,-0.00034,0.00010
VO:_VO_0010881	1	l3	0.00541,-97.90683,-0.12967,-0.00041,-0.00579,0.00055
VO:_VO_0010881	1	l4	-0.05939,29.62443,-0.18364,-0.00009,0.00323,0.00023
VO:_VO_0010881	1	l5	0.08709,55.53338,0.28540,0.00028,0.01079,0.00030
VO:_VO_0010881	1	l6	-0.05957,23.79787,0.05215,-0.00003,-0.00700,-0.00016
VO:_VO_0010881	1	l7	-0.02437,53.52469,0.03193,0.00030,0.00544,-0.00028
VO:_VO_0010881	1	l8	-0.05301,-86.72067,-0.42384,-0.00057,-0.01298,-0.00024
VO:_VO_0010881	1	l9	-0.01141,-10.30002,0.20395,-0.00003,-0.00252,0.00014
VO:_VO_0010882	1	l1	0.01080,40.50909,-0.13573,0.00038,0.01205,0.00008
VO:_VO_0010882	1	l2	-0.03460,22.43576,-0.20882,0.00013,0.00352,-0.00002
VO:_VO_0010882	1	l3	0.00471,-71.16713,0.11881,-0.00038,-0.01032,0.00016
VO:_VO_0010882	1	l4	0.05381,-61.53423,0.15789,-0.00027,-0.00413,0.00003
VO:_VO_0010882	1	l5	0.03151,70.28814,-0.09225,0.00035,0.01199,0.00003
VO:_VO_0010882	1	l6	-0.04921,-27.23124,-0.94820,-0.00002,0.00733,-0.00005
VO:_VO_0010882	1	l7	0.04341,-23.07471,0.30655,-0.00008,-0.00208,-0.00022
VO:_VO_0010882	1	l8	0.09328,-44.19759,0.68365,-0.00016,-0.00157,0.00015
VO:_VO_0010882	1	l9	0.05660,27.75118,0.27411,0.00021,0.00956,0.00023
VO:_VO_0010883	1	l1	0.02308,46.15521,-0.13140,0.00025,0.00765,0.00003
VO:_VO_0010883	1	l2	-0.05049,-8.71852,-0.70878,0.00016,0.00793,0.00009
VO:_VO_0010883	1	l3	0.04585,19.92059,0.55274,0.00026,0.00686,0.00025
VO:_VO_0010883	1	l4	-0.02478,17.84445,0.04108,-0.00002,-0.00123,0.00020
VO:_VO_0010883	1	l5	0.01016,13.16129,0.16433,0.00007,0.00209,0.00004
VO:_VO_0010883	1	l6	-0.07588,76.51801,-0.46029,0.00070,0.01670,0.00015
VO:_VO_0010883	1	l7	0.01683,1.36171,0.24704,0.00010,-0.00166,-0.00013
VO:_VO_0010883	1	l8	-0.04272,-11.46875,-0.18355,-0.00010,-0.00638,-0.00014
VO:_VO_0010883	1	l9	0.07009,43.04565,0.02150,0.00051,0.01938,-0.00009
VO:_VO_0010884	1	l1	0.02308,46.15521,-0.13140,0.00025,0.00765,0.00003
VO:_VO_0010884	1	l2	-0.05049,-8.71852,-0.70878,0.00016,0.00793,0.00009
VO:_VO_0010884	1	l3	0.04585,19.92059,0.55274,0.00026,0.00686,0.00025
VO:_VO_0010884	1	l4	-0.02478,17.84445,0.04108,-0.00002,-0.00123,0.00020
VO:_VO_0010884	1	l5	0.01016,13.16129,0.16433,0.00007,0.00209,0.00004
VO:_VO_0010884	1	l6	-0.07588,76.51801,-0.46029,0.00070,0.01670,0.00015
VO:_VO_0010884	1	l7	0.01683,1.36171,0.24704,0.00010,-0.00166,-0.00013
VO:_VO_0010884	1	l8	-0.04272,-11.46875,-0.18355,-0.00010,-0.00638,-0.00014
VO:_VO_0010884	1	l9	0.07009,43.04565,0.02150,0.00051,0.01938,-0.00009
VO:_VO_0010885	1	l1	-0.06797,-64.93800,-0.37893,-0.00036,-0.00824,0.00004
VO:_VO_0010885	1	l2	-0.01090,-12.24928,-0.09954,-0.00003,0.00063,-0.00002
VO:_VO_0010885	1	l3	-0.08127,-49.30795,-0.61976,-0.00036,-0.00529,0.00008
VO:_VO_0010885	1	l4	-0.00229,-87.16472,-0.09175,-0.00051,-0.01117,-0.00011
VO:_VO_0010885	1	l5	0.02482,-95.23497,0.13129,-0.00058,-0.01771,-0.00011
VO:_VO_0010885	1	l6	0.06736,75.43342,0.46099,0.00034,0.00624,-0.00005
VO:_VO_0010885	1	l7	-0.01790,-31.87568,-0.10766,-0.00010,-0.00229,0.00008
VO:_VO_0010885	1	l8	-0.02110,-56.06714,-0.40835,-0.00029,-0.00384,-0.00011
VO:_VO_0010885	1	l9	-0.03413,-63.96599,-0.30673,-0.00028,-0.00786,-0.00007
VO:_VO_0010886	1	l1	-0.00621,-94.68608,-0.47168,-0.00018,-0.01029,-0.00020
VO:_VO_0010886	1	l2	0.02849,35.05661,-0.22582,0.00034,0.00225,0.00033
VO:_VO_0010886	1	l3	-0.08132,-93.49208,-0.15651,-0.00070,-0.01351,0.00002
VO:_VO_0010886	1	l4	-0.01742,75.97994,0.18788,0.00028,0.01120,0.00027
VO:_VO_0010886	1	l5	0.03664,-83.62611,-0.44421,-0.00056,-0.00332,-0.00032
VO:_VO_0010886	1	l6	0.03184,2.69020,0.16837,0.00016,-0.00075,-0.00016
VO:_VO_0010886	1	l7	0.06630,-12.40491,0.47104,-0.00008,-0.00021,0.00015
VO:_VO_0010886	1	l8	0.06866,83.29524,1.06190,0.00027,0.00144,-0.00021
VO:_VO_0010886	1	l9	-0.02325,-124.56270,-0.87386,-0.00029,-0.01242,-0.00011
VO:_VO_0010888	1	l1	-0.06461,-87.06685,-0.64046,-0.00031,-0.00354,0.00010
VO:_VO_0010888	1	l2	-0.18138,110.56977,-0.78573,0.00054,0.01120,0.00019
VO:_VO_0010888	1	l3	-0.08254,-9.94895,-0.47977,-0.00019,-0.00589,-0.00025
VO:_VO_0010888	1	l4	0.00372,-132.51244,-0.49770,-0.00091,-0.01866,0.00010
VO:_VO_0010888	1	l5	-0.06784,10.08740,-0.42695,0.00014,0.00515,-0.00024
VO:_VO_0010888	1	l6	-0.00209,-119.80472,0.00852,-0.00098,-0.01911,-0.00001
VO:_VO_0010888	1	l7	0.01113,-52.71316,0.51454,-0.00039,-0.01232,0.00017
VO:_VO_0010888	1	l8	-0.01707,18.85911,-0.40753,0.00033,0.00785,-0.00030
VO:_VO_0010888	1	l9	-0.06347,-144.69968,-0.39107,-0.00100,-0.02208,-0.00022
VO:_VO_0010889	1	l1	0.08229,-93.86446,0.51922,-0.00025,-0.01333,-0.00183
VO:_VO_0010889	1	l2	0.15312,126.93370,0.50197,0.00034,0.01997,-0.00016
VO:_VO_0010889	1	l3	-0.06080,-67.02132,-0.69859,-0.00023,-0.00778,0.00007
VO:_VO_0010889	1	l4	-0.21497,9.07623,-2.01468,0.00030,0.01472,0.00221
VO:_VO_0010889	1	l5	-0.03782,-16.97846,0.26077,-0.00000,-0.01238,-0.00143
VO:_VO_0010889	1	l6	-0.02121,42.24616,-0.78823,-0.00015,0.00424,-0.00052
VO:_VO_0010889	1	l7	0.02157,15.13076,1.50450,-0.00032,-0.01753,0.00001
VO:_VO_0010889	1	l8	0.18076,58.81573,1.53111,0.00034,0.00147,-0.00006
VO:_VO_0010889	1	l9	-0.05161,-5.99175,0.56958,-0.00036,-0.00336,-0.00100
VO:_VO_0010890	1	l1	-0.12250,-47.59158,-1.17017,-0.00022,-0.00020,-0.00046
VO:_VO_0010890	1	l2	0.04863,37.49048,0.21556,0.00008,0.00572,0.00029
VO:_VO_0010890	1	l3	-0.04227,-33.61947,-0.45981,-0.00014,0.00068,0.00044
VO:_VO_0010890	1	l4	-0.02004,54.48113,0.05373,0.00011,0.00419,0.00008
VO:_VO_0010890	1	l5	0.05628,49.20711,0.28808,0.00021,0.00573,0.00012
VO:_VO_0010890	1	l6	-0.09903,27.19622,-0.22270,-0.00007,-0.00470,0.00001
VO:_VO_0010890	1	l7	0.02618,6.98069,0.24452,0.00004,0.00398,-0.00025
VO:_VO_0010890	1	l8	-0.05800,-50.61259,-0.34626,-0.00022,-0.00566,-0.00005
VO:_VO_0010890	1	l9	0.02450,-0.60748,0.23708,-0.00007,-0.00202,-0.00008
VO:_VO_0010891	1	l1	-0.03363,-10.44429,0.02641,-0.00013,-0.00252,0.00016
VO:_VO_0010891	1	l2	-0.02167,-7.70413,-0.28962,-0.00003,0.00311,0.00000
VO:_VO_0010891	1	l3	-0.05338,-64.82728,-0.76340,-0.00026,-0.00239,-0.00020
VO:_VO_0010891	1	l4	-0.01384,-20.22773,-0.51204,-0.00001,0.00161,0.00002
VO:_VO_0010891	1	l5	-0.02577,-13.05531,-0.08687,-0.00005,-0.00286,0.00008
VO:_VO_0010891	1	l6	0.02759,28.13537,0.24902,0.00031,0.00677,-0.00030
VO:_VO_0010891	1	l7	-0.02073,32.17485,0.10811,0.00017,0.00300,-0.00009
VO:_VO_0010891	1	l8	0.05253,18.25774,0.63720,0.00007,0.00212,0.00004
VO:_VO_0010891	1	l9	-0.00223,-24.28744,-0.02114,-0.00011,-0.00192,0.00003
VO:_VO_0010892	1	l1	-0.01094,-239.08886,-0.46250,-0.00081,-0.02441,-0.00025
VO:_VO_0010892	1	l2	0.00223,-154.51028,-0.03330,-0.00134,-0.03896,0.00052
VO:_VO_0010892	1	l3	0.02396,42.06143,-0.79181,0.00073,0.02717,-0.00026
VO:_VO_0010892	1	l4	0.01308,72.60766,0.32726,0.00016,0.00106,0.00025
VO:_VO_0010892	1	l5	-0.04071,-166.44863,-0.52550,-0.00042,-0.01801,-0.00011
VO:_VO_0010892	1	l6	-0.10769,39.40401,-0.13323,0.00014,0.00131,-0.00045
VO:_VO_0010892	1	l7	0.05360,14.10791,0.47284,-0.00009,-0.00124,-0.00040
VO:_VO_0010892	1	l8	-0.01299,70.77010,0.33549,0.00065,0.00758,-0.00016
VO:_VO_0010892	1	l9	0.08803,-43.13571,0.26739,-0.00031,-0.00301,-0.00031
VO:_VO_0010893	1	l1	0.04213,72.38159,0.31019,0.00047,0.01296,0.00032
VO:_VO_0010893	1	l2	0.00735,-56.88473,-0.09980,-0.00026,-0.00571,-0.00026
VO:_VO_0010893	1	l3	-0.04995,5.98745,-0.42615,0.00011,0.00538,-0.00012
VO:_VO_0010893	1	l4	-0.04781,-38.43650,-0.54394,-0.00014,-0.00104,-0.00007
VO:_VO_0010893	1	l5	-0.01078,5.05462,-0.09872,-0.00004,-0.00027,-0.00028
VO:_VO_0010893	1	l6	-0.01234,-35.68826,-0.06095,-0.00024,-0.00464,-0.00008
VO:_VO_0010893	1	l7	0.00049,-17.27208,-0.10541,-0.00014,-0.00056,0.00022
VO:_VO_0010893	1	l8	0.03188,-12.23431,0.34653,-0.00020,-0.00584,0.00016
VO:_VO_0010893	1	l9	-0.00806,25.48084,0.16467,0.00014,0.00290,0.00011
VO:_VO_0010894	1	l1	0.08612,-43.09518,0.59479,-0.00020,-0.00306,-0.00001
VO:_VO_0010894	1	l2	-0.05067,-32.17103,-0.53596,-0.00004,0.00138,0.00011
VO:_VO_0010894	1	l3	-0.04620,-17.87142,-0.25786,-0.00013,-0.00504,-0.00007
VO:_VO_0010894	1	l4	-0.00222,0.60978,0.12408,-0.00004,-0.00010,0.00015
VO:_VO_0010894	1	l5	0.01094,-60.96166,-0.09459,-0.00045,-0.00760,0.00016
VO:_VO_0010894	1	l6	-0.01861,-3.54725,-0.33024,0.00004,0.00327,0.00023
VO:_VO_0010894	1	l7	-0.03777,95.91566,-0.10583,0.00065,0.01557,0.00002
VO:_VO_0010894	1	l8	-0.03975,-22.84607,-0.66647,-0.00001,0.00086,0.00001
VO:_VO_0010894	1	l9	0.00099,-33.31924,-0.01220,-0.00009,-0.00404,-0.00020
VO:_VO_0010895	1	l1	0.04582,-80.61790,-0.25473,-0.00017,-0.00204,0.00014
VO:_VO_0010895	1	l2	-0.12252,-40.80532,-1.48401,-0.00024,-0.00240,-0.00005
VO:_VO_0010895	1	l3	-0.07708,-111.55103,-0.07887,-0.00048,-0.01815,0.00010
VO:_VO_0010895	1	l4	-0.01649,3.54789,0.25225,0.00008,0.00389,-0.00032
VO:_VO_0010895	1	l5	-0.02739,-38.19081,-0.95029,0.00017,0.00736,0.00022
VO:_VO_0010895	1	l6	-0.00374,-44.95149,-0.15429,-0.00024,-0.00656,-0.00044
VO:_VO_0010895	1	l7	-0.04169,98.22752,-0.05473,0.00053,0.01269,-0.00019
VO:_VO_0010895	1	l8	-0.01306,35.77326,0.32269,0.00031,0.00673,0.00009
VO:_VO_0010895	1	l9	0.06636,76.41124,-0.03380,0.00036,0.01123,-0.00011
VO:_VO_0010896	1	l1	0.03679,-135.08968,0.45754,-0.00057,-0.01883,-0.00047
VO:_VO_0010896	1	l2	0.04312,-127.24843,0.29232,-0.00097,-0.02471,0.00031
VO:_VO_0010896	1	l3	-0.13639,124.28994,-1.41681,0.00133,0.02893,-0.00005
VO:_VO_0010896	1	l4	-0.05075,-15.41623,-0.67787,0.00004,-0.00011,-0.00024
VO:_VO_0010896	1	l5	0.04532,116.44369,-0.14345,0.00059,0.01906,-0.00018
VO:_VO_0010896	1	l6	0.12154,12.40453,0.01686,0.00048,0.00591,0.00014
VO:_VO_0010896	1	l7	-0.00882,108.92782,0.10597,0.00055,0.01206,0.00015
VO:_VO_0010896	1	l8	-0.02201,-27.61415,0.11092,-0.00021,-0.00541,-0.00001
VO:_VO_0010896	1	l9	-0.06879,-40.01262,0.02482,0.00014,-0.00448,-0.00085
VO:_VO_0010907	1	l1	-0.12290,-34.90472,-0.80322,-0.00028,-0.00912,-0.00015
VO:_VO_0010907	1	l2	-0.19277,-189.57017,-1.69455,-0.00091,-0.03005,0.00026
VO:_VO_0010907	1	l3	0.00870,112.65777,0.28040,0.00073,0.01118,-0.00034
VO:_VO_0010907	1	l4	0.18059,105.89211,1.43880,0.00070,0.02566,0.00039
VO:_VO_0010907	1	l5	-0.01208,-70.44671,-0.48632,-0.00047,-0.01222,0.00040
VO:_VO_0010907	1	l6	0.09233,-66.07606,0.64558,-0.00049,-0.01689,0.00018
VO:_VO_0010907	1	l7	-0.16072,68.12115,-0.99780,0.00060,0.01626,0.00023
VO:_VO_0010907	1	l8	0.10418,-39.02919,0.29360,-0.00023,-0.00010,-0.00026
VO:_VO_0010907	1	l9	-0.00137,27.49081,0.25608,0.00019,-0.00569,0.00002
VO:_VO_0010908	1	l1	-0.13389,157.18798,-1.01075,0.00081,0.02908,0.00002
VO:_VO_0010908	1	l2	-0.04688,144.23197,-0.70074,0.00074,0.02858,-0.00007
VO:_VO_0010908	1	l3	0.13262,102.01474,1.10146,0.00052,0.01842,0.00007
VO:_VO_0010908	1	l4	0.03867,-4.45030,0.07522,0.00010,0.00625,-0.00010
VO:_VO_0010908	1	l5	-0.05688,-14.92876,-0.89800,0.00009,0.00787,-0.00012
VO:_VO_0010908	1	l6	0.02706,-17.43210,0.40440,-0.00033,-0.00791,0.00008
VO:_VO_0010908	1	l7	-0.05618,-122.90436,0.07083,-0.00056,-0.01707,0.00006
VO:_VO_0010908	1	l8	-0.03649,57.08420,-0.64986,0.00012,0.00187,0.00011
VO:_VO_0010908	1	l9	0.14253,-185.03971,0.76325,-0.00092,-0.02737,-0.00056
VO:_VO_0012360	1	l1	-0.06048,-84.83758,-1.00690,-0.00034,-0.01005,-0.00011
VO:_VO_0012360	1	l2	0.03971,72.49723,-0.14974,0.00044,0.01802,0.00041
VO:_VO_0012360	1	l3	-0.07620,-45.24346,-0.29379,-0.00049,-0.01071,0.00009
VO:_VO_0012360	1	l4	0.12945,53.87715,1.04446,0.00020,0.00993,0.00005
VO:_VO_0012360	1	l5	0.02336,-59.10900,-0.12840,-0.00047,-0.00881,0.00012
VO:_VO_0012360	1	l6	0.06327,-18.18703,0.42486,-0.00018,-0.00258,0.00016
VO:_VO_0012360	1	l7	0.00880,21.66995,-0.02484,0.00027,0.00957,-0.00019
VO:_VO_0012360	1	l8	-0.01250,82.17258,0.05297,0.00017,0.00573,0.00006
VO:_VO_0012360	1	l9	-0.05255,-8.46588,0.34431,-0.00009,-0.00256,0.00010
VO:_VO_0012361	1	l1	-0.01506,15.51686,-0.24650,0.00017,0.00813,0.00007
VO:_VO_0012361	1	l2	-0.06383,-112.21618,-1.17069,-0.00057,-0.00861,0.00024
VO:_VO_0012361	1	l3	-0.03877,-4.22976,-0.16169,-0.00022,-0.00634,-0.00034
VO:_VO_0012361	1	l4	-0.00008,51.08255,0.14420,-0.00008,0.00182,0.00014
VO:_VO_0012361	1	l5	-0.07790,-92.12383,-0.44322,-0.00041,-0.01376,-0.00024
VO:_VO_0012361	1	l6	0.05854,27.24148,-0.02807,0.00040,0.01224,0.00045
VO:_VO_0012361	1	l7	0.01945,129.58488,0.67185,0.00057,0.01331,0.00020
VO:_VO_0012361	1	l8	-0.04413,-97.07167,0.23987,-0.00062,-0.01680,0.00036
VO:_VO_0012361	1	l9	-0.07763,-121.69869,-0.86881,-0.00022,-0.01054,-0.00041
VO:_VO_0012362	1	l1	-0.06936,-14.13579,0.65657,-0.00033,-0.00849,-0.00001
VO:_VO_0012362	1	l2	-0.04839,69.49135,-0.20644,0.00011,0.00031,-0.00005
VO:_VO_0012362	1	l3	0.19443,-69.28609,0.88521,-0.00030,-0.00653,0.00005
VO:_VO_0012362	1	l4	0.33582,3.05275,0.91060,0.00051,0.02857,-0.00018
VO:_VO_0012362	1	l5	-0.14361,171.04769,-0.61530,0.00090,0.02432,-0.00011
VO:_VO_0012362	1	l6	-0.02544,-156.93490,-0.03666,-0.00111,-0.03520,0.00003
VO:_VO_0012362	1	l7	0.20619,50.65377,1.05653,0.00071,0.02655,0.00012
VO:_VO_0012362	1	l8	-0.00202,-179.19859,0.50514,-0.00120,-0.03902,-0.00005
VO:_VO_0012362	1	l9	-0.17717,34.77206,-0.72142,-0.00030,-0.01207,-0.00002
VO:_VO_0010913	1	l1	-0.03101,-110.85083,-0.49997,-0.00059,-0.00925,-0.00029
VO:_VO_0010913	1	l2	-0.29299,-116.23242,-2.18964,-0.00047,-0.01523,-0.00052
VO:_VO_0010913	1	l3	0.13102,118.37933,1.66555,0.00070,0.00253,0.00078
VO:_VO_0010913	1	l4	0.10548,111.87638,1.10063,0.00052,0.00857,0.00005
VO:_VO_0010913	1	l5	-0.23421,-161.87436,-2.32089,-0.00050,-0.01673,-0.00049
VO:_VO_0010913	1	l6	-0.15047,133.73795,-0.72058,0.00077,0.01035,0.00038
VO:_VO_0010913	1	l7	0.16170,96.03411,1.85223,0.00027,0.00385,0.00012
VO:_VO_0010913	1	l8	-0.03864,-21.95219,-0.35960,-0.00012,0.00260,-0.00043
VO:_VO_0010913	1	l9	-0.14631,89.15790,-0.42428,0.00022,0.00598,-0.00022
VO:_VO_0010914	1	l1	-0.03101,-110.85083,-0.49997,-0.00059,-0.00925,-0.00029
VO:_VO_0010914	1	l2	-0.29299,-116.23242,-2.18964,-0.00047,-0.01523,-0.00052
VO:_VO_0010914	1	l3	0.13102,118.37933,1.66555,0.00070,0.00253,0.00078
VO:_VO_0010914	1	l4	0.10548,111.87638,1.10063,0.00052,0.00857,0.00005
